ipa,source,sourcepage,prev,trans,id,zap
ràann zèèi’ny,sanlucasquiavini,8,3347,do (someone’s) cargo,3488,"
ran zeiny"
ràa’nny,sanlucasquiavini,8,3347,"sit on (something on the ground), lie with his head on (something), put his head down on (something)",3487,"
rany"
ràannza’c,sanlucasquiavini,8,3347,get along well,3486,"
ranzac"
ràannza’c loh,sanlucasquiavini,8,3347,get along well with,3485,"
ranzac lo"
ràa’p seguuar,sanlucasquiavini,8,3347,be sure,3484,"
rap seguar"
ràa’p swe’rt,sanlucasquiavini,8,3347,be lucky,3483,"
rap swert"
ràa’pahg,sanlucasquiavini,8,3347,still have,3482,"
rapag"
ràa’pdòo,sanlucasquiavini,8,3347,maintain,3481,"
rapdo"
ra’s,sanlucasquiavini,8,3347,race,3480,"
ras"
rindàa loh,sanlucasquiavini,8,3347,"run into, encounter (someone)",3348,"
rinda lo"
rahcnèegza’,sanlucasquiavini,9,3348,also help,3499,"
racnegza"
ra’ahcw,sanlucasquiavini,9,3348,"put on (a shirt or similar garment, a suit)",3498,"
racw"
rahcx:ùu,sanlucasquiavini,9,3348,"be sick, get sick",3497,"
racxu"
raàa’d,sanlucasquiavini,9,3348,receive (something) as a gift,3496,"
rad"
ra’ihsy,sanlucasquiavini,9,3348,sleep,3495,"
raisy"
ràa’izy,sanlucasquiavini,9,3348,hit,3494,"
raizy"
ràall,sanlucasquiavini,9,3348,"be enough, be sufficient",3493,"
ral"
ràaly,sanlucasquiavini,9,3348,get born,3492,"
raly"
ràann,sanlucasquiavini,9,3348,"1. see (a situation) 2. see to, look after, watch over, take care of",3490,"
ran"
rahnn,sanlucasquiavini,9,3348,get tired,3491,"
ran"
riloh,sanlucasquiavini,9,3348,finish,3349,"
rilo"
get divorced,sanlucasquiavini,0,3349,,3509,"
rac diborsyar"
rahc enfaad,sanlucasquiavini,0,3349,"get annoyed, get fed up",3508,"
rac enfad"
rahc operaar,sanlucasquiavini,0,3349,"get operated on, have an operation",3507,"
rac operar"
rahc protejeer,sanlucasquiavini,0,3349,get protected,3506,"
rac protejer"
rahc torturaar,sanlucasquiavini,0,3349,get tortured,3505,"
rac torturar"
rahc zèèi’ny,sanlucasquiavini,0,3349,have a cargo,3504,"
rac zeiny"
rahcbèe’,sanlucasquiavini,0,3349,"1. understand, know, know about 2. learn",3503,"
racbe"
rahcchììa’,sanlucasquiavini,0,3349,get built,3502,"
racchia"
rahcgaan,sanlucasquiavini,0,3349,"can, be able to, know how to, suceed in (doing), do completely",3501,"
racgan"
rahcnah,sanlucasquiavini,0,3349,"hurt, ache",3500,"
racna"
rille’eh,sanlucasquiavini,0,3349,"can, be able to, know how to",3350,"
rile"
Gye’eihlly xi bda’uh Gye’eihlly? 	,sanlucasquiavini,1,3350,"Mike, what did he eat?",3517,"
Gyeily, xi bdau Gyeily?"
La’ài’ cacwàa’nnyih zhye’et,sanlucasquiavini,1,3350,He is waking up the cat.,3516,"
Lai cacwanyi zhyet."
Mnnààa’ rcwàa’nny mnìi’iny,sanlucasquiavini,1,3350,(1) The woman wakes up the child; (2) The child wakes up the woman.,3515,"
Mna rcwany mniny."
"Nàa’, que’ity nàanndya’ raih",sanlucasquiavini,1,3350,"Me, I don’t know about those things.",3519,"
Naa, queity nandya rai."
ra,sanlucasquiavini,1,3350,(marks plural nouns),3514,"
ra"
ra nih,sanlucasquiavini,1,3350,"those who, the ones who",3513,"
ra ni"
rahc rambiaar,sanlucasquiavini,1,3350,change (oneself),3512,"
rac cambiar"
rahc casti’u,sanlucasquiavini,1,3350,get punished,3511,"
rac castiu"
rahc dibertiier,sanlucasquiavini,1,3350,have fun,3510,"
rac dibertier"
,sanlucasquiavini,1,3350,because I am afraid of my sickness and my death,3518,"
tyen rzhibya galguizh xtena quën galguty xtena	"
rigwi’ih,sanlucasquiavini,1,3350,go and look around,3351,"
rigwi"
"A’anym que’ityni’ yluhahzhni’, qu’eityni’ gahtyni’",sanlucasquiavini,2,3351,"The soul, it does not end, it will not die.",3524,"
Anym, queityni yluzhni, queityni gatyni."
Bda’uh mnnààa’ gueht,sanlucasquiavini,2,3351,(1) The woman ate the tortilla; (2) The woman ate.,3526,"
Bdau mna guet."
,sanlucasquiavini,2,3351,The words are really high up in heaven.,3522,"
Dizh zeibyyaduax yba.	"
,sanlucasquiavini,2,3351,"Truly I, the sickly person, believe in only one God.",3520,"
Ldiabaga naa bunybizh rindilaza tebygazy Dyoz.	"
,sanlucasquiavini,2,3351,"That field, it is written on the paper in the archive of Don Geronimo Crispin.",3525,"
Lonya re, cai lo gyets nui lainy archieb xten Don Geronimo Crispin.	"
Mnnààa’ bda’uh gueht,sanlucasquiavini,2,3351,The woman ate the tortilla,3527,"
Mna bdau guet."
,sanlucasquiavini,2,3351,because our Lord God is in heaven,3528,"
tyen xchanën Dyoz beb yba 	"
,sanlucasquiavini,2,3351,"because our Lord God, he is in heaven",3529,"
tyen xchanën Dyoz bebni yba 	"
tye’nn x:cha’nënn Dyooz ybààa’ bèe’bni’ ,sanlucasquiavini,2,3351,"because our Lord God, he is in heaven",3523,"
tyen xchanën Dyoz, yba bebni"
Ygyòonntën bùunny Sann Pedr bcwàa’ën gyee’ts,sanlucasquiavini,2,3351,All three of us San Pedro people wrote the document.,3521,"
Ygyontën buny San Pedr bcwaën gyets."
rigue’x:nnaàa’,sanlucasquiavini,2,3351,go and get married,3352,"
riguexna"
,sanlucasquiavini,3,3352,"We, all three of us San Pedro people wrote the document.",3539,"
Danoën, ygyontën buny San Pedr bcwaën gyets.	"
Gye’eihlly bda’uh wii,sanlucasquiavini,3,3352,Mike ate guavas.,3534,"
Gyeily bdau wi"
Gye’eihlly bda’uh Gye’eihlly wii ,sanlucasquiavini,3,3352,"Mike, he ate guavas.",3530,"
Gyeily, bdau Gyeily wi."
Gye’eihlly làa’inyyu’uh bda’uh Gye’eihlly wii,sanlucasquiavini,3,3352,"Mike, he ate guavas in the house.",3533,"
Gyeily, lainyyu bdau Gyeily wi."
Gye’eihlly wii bda’uh Gye’eihlly,sanlucasquiavini,3,3352,"Mike, he ate guavas.",3531,"
Gyeily, wi bdau Gyeily."
Gye’eihlly wii bda’uhih,sanlucasquiavini,3,3352,"Mike, he ate guavas.",3532,"
Gyeily, wi bdaui."
Lohnyààa’ rèe càa loh gyèe’ts,sanlucasquiavini,3,3352,That field is written on a document,3537,"
Lonya re ca lo gyets."
Lohnyààa’ rèe càaih loh gyèe’ts,sanlucasquiavini,3,3352,"That field, it is written on a document.",3536,"
Lonya re, cai lo gyets."
"Lohnyààa’ rèe, loh gyèe’ts càaih",sanlucasquiavini,3,3352,"That field, it is written on a document.",3538,"
Lonya re, lo gyets cai."
tye’nn rzhihbya’ gahllgui’ihihzh x:tèe’na’,sanlucasquiavini,3,3352,because I am afraid of my illness,3535,"
tyen rzhibya galguizh xtena"
rigue’ihpy,sanlucasquiavini,3,3352,go and ask,3353,"
rigueipy"
Blidgui’igdy queitydyi gatyih,sanlucasquiavini,4,3353,"The mosquito, it will not die.",3540,"
Blidguidy, queitydyi gatyi."
càa,sanlucasquiavini,4,3353,"be stuck, be hanging",3545,"
ca"
Gye’eihlly quë’ity nàa me’s,sanlucasquiavini,4,3353,Mike is not a teacher.,3542,"
Gyeily quëity na mes."
"Gye’eihlly, quë’ity nàadi’ Gye’eihlly me’s",sanlucasquiavini,4,3353,"Mike, he is not a teacher.",3543,"
Gyeily, quëity nadi Gyeily mes."
nco’ohp,sanlucasquiavini,4,3353,be damp,3549,"
ncop"
rcah,sanlucasquiavini,4,3353,"be sticking, be hanging, be on a tree (of fruit)",3544,"
rca"
rco’ohp,sanlucasquiavini,4,3353,get damp,3548,"
rcop"
rzùub,sanlucasquiavini,4,3353,sit,3546,"
rzub"
rigùa’ll,sanlucasquiavini,4,3353,"go and sing, go and read",3354,"
rigual"
bèe’cw zùub ni’ih me’es,sanlucasquiavini,5,3354,The dog is (sitting) under the table.,3552,"
Becw zub ni mes."
"Gye’eihlly, bda’uhih wii",sanlucasquiavini,5,3354,"Mike, he ate guavas.",3559,"
Gyeily, bdaui wi."
"Mnnààa’, bda’uhih gueht",sanlucasquiavini,5,3354,"The woman, she ate the tortilla.",3558,"
Mna, bdaui guet."
nu’uh bèe’cw binyìi’u,sanlucasquiavini,5,3354,The dog has fleas.,3557,"
Nu becw binyiu."
nzeèe’by,sanlucasquiavini,5,3354,owe,3551,"
nzeby"
zèèi’by,sanlucasquiavini,5,3354,"be hanging, be floating",3550,"
zeiby"
zu’ zh:ih yzh:ìuwëng,sanlucasquiavini,5,3354,There will come a day when it is useful; someday it will be useful.,3553,"
Zu zhi yzhiuwëng."
zùub x:ca’ch gùuann,sanlucasquiavini,5,3354,The bull has horns.,3554,"
Zub xcach guan."
zùub x:ca’ch rinoceronte pu’annd zhi’ih,sanlucasquiavini,5,3354,The rhinoceros has a horn on the tip of its nose.,3555,"
Zub xcach rinoceronte puand zhii."
zùub x:ca’ch rinoceronte,sanlucasquiavini,5,3354,The rhinoceros has a horn.,3556,"
Zub xcach rinoceronte."
rigàann,sanlucasquiavini,5,3354,go and see,3355,"
rigan"
càa,sanlucasquiavini,6,3355,"be stuck, be hanging",3561,"
ca"
chih,sanlucasquiavini,6,3355,when,3568,"
chi"
chi’cy,sanlucasquiavini,6,3355,then,3569,"
chicy"
guuhahnn,sanlucasquiavini,6,3355,alms,3563,"
guan"
lastòo’,sanlucasquiavini,6,3355,"liver; heart, center",3566,"
lasto"
loh tèe’ix,sanlucasquiavini,6,3355,chest,3567,"
lo teix"
rcah,sanlucasquiavini,6,3355,be sticking; be on a tree (of fruit),3560,"
rca"
rnnahbèe’,sanlucasquiavini,6,3355,own; order (someone) to; order that,3565,"
rnabe"
zùub,sanlucasquiavini,6,3355,be sitting,3562,"
zub"
riehgza’,sanlucasquiavini,6,3355,also go,3356,"
riegza"
cwe’eh,sanlucasquiavini,7,3356,beside,3571,"
cwe"
guee’ihzh,sanlucasquiavini,7,3356,pueblo (town),3572,"
gueizh"
gu’ty,sanlucasquiavini,7,3356,"dead, deceased",3573,"
guty"
gyigwáan,sanlucasquiavini,7,3356,mirror,3574,"
gyigwan"
làa’g,sanlucasquiavini,7,3356,same,3575,"
lag"
"lohcwah, lahcwah",sanlucasquiavini,7,3356,forehead,3577,"
locwa, lacwa"
"nnah, nnàa",sanlucasquiavini,7,3356,say,3579,"
na"
"Ndùu’ah, Ldùa’ah",sanlucasquiavini,7,3356,Oaxaca,3578,"
Ndua, Ldua"
sahc,sanlucasquiavini,7,3356,"cost, price",3576,"
sac"
zuaht cwe’ tèe’ix,sanlucasquiavini,7,3356,rib,3570,"
zuat cwe teix"
rìe’dtìeb,sanlucasquiavini,7,3356,come and sew,3357,"
riedtieb"
bààa’,sanlucasquiavini,8,3357,tomb,3586,"
ba"
barxye’ehc,sanlucasquiavini,8,3357,mountain turkey,3587,"
barxyec"
guèèe’ll,sanlucasquiavini,8,3357,the midle of the night,3589,"
guel"
guii’ch,sanlucasquiavini,8,3357,thorn,3588,"
guich"
nàann,sanlucasquiavini,8,3357,know,3581,"
nan"
ncye’ts,sanlucasquiavini,8,3357,white,3580,"
ncyets"
nehz,sanlucasquiavini,8,3357,"yoke of, pair of",3583,"
nez"
ne’ehz,sanlucasquiavini,8,3357,"way, route",3584,"
nez"
nnyi’sgyihah,sanlucasquiavini,8,3357,rain,3585,"
nyisgyia"
rìe’dtèe,sanlucasquiavini,8,3357,come and cuss,3358,"
riedte"
de’iby,sanlucasquiavini,9,3358,all,3598,"
deiby"
gahll mbàany,sanlucasquiavini,9,3358,life-giving thing,3592,"
gal mbany"
gahll nca’ài,sanlucasquiavini,9,3358,"dark, darkness",3591,"
gal ncai"
gahll ryeihny,sanlucasquiavini,9,3358,brain,3593,"
gal ryeiny"
gue’et,sanlucasquiavini,9,3358,down,3594,"
guet"
gyeht,sanlucasquiavini,9,3358,squash,3595,"
gyet"
gyiie’b,sanlucasquiavini,9,3358,metal,3596,"
gyieb"
que’ehll,sanlucasquiavini,9,3358,"corn, field of corn",3590,"
quel"
rii’ann,sanlucasquiavini,9,3358,remain,3599,"
rian"
ybààa’,sanlucasquiavini,9,3358,heaven,3597,"
yba"
"rìe’dta’uh, ri’dta’uh",sanlucasquiavini,9,3358,"come and eat, come to eat",3359,"
riedtau, ridtau"
rtyo’pnnyi’ihs,sanlucasquiavini,0,3359,baptize,3601,"
rtyopnyis"
saca’ài,sanlucasquiavini,0,3359,west,3602,"
sacai"
salahry,sanlucasquiavini,0,3359,solar,3604,"
salary"
sasììi’lly,sanlucasquiavini,0,3359,east,3603,"
sasily"
testi’u,sanlucasquiavini,0,3359,witness,3606,"
testiu"
x:a,sanlucasquiavini,0,3359,how,3608,"
xa"
x:ahb,sanlucasquiavini,0,3359,clothes; bark (of a tree),3609,"
xab"
,sanlucasquiavini,0,3359,San Jerónimo Tlacochahuaya,3605,"
Zuny Ro	"
rìe’dtaa’p,sanlucasquiavini,0,3359,come and slap,3360,"
riedtap"
bùunny Dìi’zh Zah,sanlucasquiavini,1,3360,Zapotec person,3617,"
buny Dizh Zah"
guìi’chùu,sanlucasquiavini,1,3360,type of thorny tree,3614,"
guichu"
gyààa’l,sanlucasquiavini,1,3360,copal (type of tree resin),3615,"
gyal"
gyehnny,sanlucasquiavini,1,3360,neck,3616,"
gyeny"
nàa’t,sanlucasquiavini,1,3360,be lying,3618,"
nat"
x:nnàaan,sanlucasquiavini,1,3360,mother of (someone),3612,"
xnan"
zh:a’àa’n,sanlucasquiavini,1,3360,plant (classifier),3611,"
zhan"
rìe’dtàa’nny,sanlucasquiavini,1,3360,come and sit down on,3361,"
riedtany"
guèe’py,sanlucasquiavini,2,3361,"bellybutton, navel (note: can be used to refer to the umbilical cord)",3620,"
guepy"
rìe’dta’ihsy,sanlucasquiavini,2,3361,come and sleep,3362,"
riedtaisy"
rìe’dtaa’cw,sanlucasquiavini,3,3362,come and put on (a shirt),3363,"
riedtacw"
rì’ednììi’,sanlucasquiavini,4,3363,come and tell,3364,"
riedni"
"rì’ednèe, ri’dnèe",sanlucasquiavini,5,3364,1. come with 2. bring,3365,"
riedne, ridne"
"rìe’dldùu’uh, rìe’dndùu’uh",sanlucasquiavini,6,3365,come and put down,3366,"
riedldu, riedndu"
"rìe’dld’iìi’by, rìe’dndi’ìi’by",sanlucasquiavini,7,3366,come and tie onto,3367,"
riedldiby, riedndiby"
"rìe’dldèez, rìe’dndèez",sanlucasquiavini,8,3367,come and wait for,3368,"
riedldez, riedndez"
"rìe’dldèe, rìe’dndèe",sanlucasquiavini,9,3368,come and choose,3369,"
riedlde, riednde"
"rìe’dldàa’ts, rìe’dndàa’ts",sanlucasquiavini,0,3369,come and spy on,3370,"
riedldats, riedndats"
rìe’dgyìi’ah,sanlucasquiavini,1,3370,come and drink,3371,"
riedgyia"
rìe’dgwi’ih cu’an,sanlucasquiavini,2,3371,come and visit,3372,"
riedgwi cuan"
rìe’dgue’x:nnaàa’,sanlucasquiavini,3,3372,come and get married,3373,"
riedguexna"
rìe’dgue’ihpy,sanlucasquiavini,4,3373,come and tell,3374,"
riedgueipy"
rìe’dchu’uhnèe,sanlucasquiavini,5,3374,come to be with,3375,"
riedchune"
rsahah,sanlucasquiavini,6,3375,drive,376,"
rsa"
rìe’duzhya’ah,sanlucasquiavini,7,376,come and shout,3377,"
riedcuzhya"
bihih,sanlucasquiavini,8,3377,air,378,"
bi"
lohoh,sanlucasquiavini,9,378,face,379,"
lo"
yuhuh,sanlucasquiavini,0,379,"land, soil, ground",380,"
yu"
zuu,sanlucasquiavini,1,380,be standing,381,"
zu"
rzuhuh,sanlucasquiavini,2,381,flies,382,"
rzu"
tu lohoh,sanlucasquiavini,3,382,Whose face?,383,"
Tu lo?"
riahbza’c,sanlucasquiavini,4,383,1. please (of a person) 2. like (a person),3384,"
riabzac"
riahbihny,sanlucasquiavini,5,3384,there is a job opening,3385,"
riabiny"
tyo’p,sanlucasquiavini,6,3385,two,386,"
tyop"
chòonn,sanlucasquiavini,7,386,three,387,"
chon"
tahp,sanlucasquiavini,8,387,four,388,"
tap"
gài’,sanlucasquiavini,9,388,five,389,"
gai"
x:òp,sanlucasquiavini,0,389,six,390,"
xop"
gàaz,sanlucasquiavini,1,390,seven,391,"
gaz"
x:òon,sanlucasquiavini,2,391,eight,392,"
xon"
gààa’,sanlucasquiavini,3,392,nine,393,"
ga"
tsêë’,sanlucasquiavini,4,393,ten,394,"
tsë"
tsëbteeby,sanlucasquiavini,5,394,eleven,395,"
tsëbteby"
tsëbtyo’p,sanlucasquiavini,6,395,twelve,396,"
tsëbtyop"
tsèe’iny,sanlucasquiavini,7,396,thirteen,397,"
tseiny"
rgwi’ih,sanlucasquiavini,8,397,look around (in a location - used with a location phrase),3398,"
rgwi"
ruhny casti’u,sanlucasquiavini,8,397,punish,1398,"
runy castiu"
tsèèi’ny,sanlucasquiavini,9,1398,fifteen ,399,"
tseiny"
tsèi’nyahbteeby,sanlucasquiavini,0,399,sixteen,400,"
tseinyabteby"
tsèi’nyahbtyo’p,sanlucasquiavini,1,400,seventeen,401,"
tseinyabtyop"
gàally,sanlucasquiavini,2,401,twenty,402,"
galy"
gàallyd,sanlucasquiavini,3,402,twenty,403,"
galyd"
gàally ahbte’ihby,sanlucasquiavini,4,403,twenty-one,404,"
galy abteiby"
gàally ahbtyo’p,sanlucasquiavini,5,404,twenty-two,405,"
galy abtyop"
gàally ahbchòonn,sanlucasquiavini,6,405,twenty-three,406,"
galy abchon"
gàally ahbtahp,sanlucasquiavini,7,406,twenty-four,407,"
galy abtap"
gàally ahbgài’,sanlucasquiavini,8,407,twenty-five,408,"
galy abgai"
gàally ahbxo’p,sanlucasquiavini,9,408,twenty-six,409,"
galy abxop"
gàally ahbgàaz,sanlucasquiavini,0,409,twenty-seven,410,"
galy abgaz"
gàally ahbxòon,sanlucasquiavini,1,410,twenty-eight,411,"
galy abxon"
gàally ahbgààa’,sanlucasquiavini,2,411,twenty-nine,412,"
galy abga"
te’ihby gaiyùùa’,sanlucasquiavini,3,412,one hundred,413,"
teiby gaiyua"
tyo’p gaiyùùa’,sanlucasquiavini,4,413,two hundred,414,"
tyop gaiyua"
relijyoony,sanlucasquiavini,5,414,religion,3415,"
relijyony"
za’carsìii’ly!,sanlucasquiavini,6,3415,Good morning!,416,"
Zacarsily!"
rèèi’by,sanlucasquiavini,7,416,"vomit, throw up",3417,"
reiby"
za’c wzhih,sanlucasquiavini,8,3417,Good afternoon!,418,"
Zac wzhi! "
za’cawzhih!,sanlucasquiavini,9,418,Good afternoon!,419,"
Zacawzhi! "
rdyehnny,sanlucasquiavini,0,419,"1. rise (of the sun) 2. sprout, come up (of a plant)",3420,"
rdyeny"
za’cawxi’ihnny,sanlucasquiavini,1,3420,Good evening!,421,"
Zacawxiny!"
x:a nu’-ùu’ ?,sanlucasquiavini,2,421,How are you?,422,"
Xa nuu?"
gweenahg,sanlucasquiavini,3,422,Fine,423,"
Gwenag"
rdìi’lly,sanlucasquiavini,4,423,"fight with, scold",3424,"
rdily"
x:a nu’yuu’ ?,sanlucasquiavini,5,3424,How are you?  (formal),425,"
Xa nuyu?"
x:a nu’uh x:ta’adùu’ ?,sanlucasquiavini,6,425,How is your father?,426,"
Xa nu xtadu?"
x:a nu’uh x:nna’anùu’ ?,sanlucasquiavini,7,426,How is your mother?,427,"
Xa nu xnanu?"
x:a nu’uh be’tsùu’ ?,sanlucasquiavini,8,427,How is your brother? (used when talking to a male),428,"
Xa nu betsu?"
x:a nu’uh zhìi’inyùu’ ?,sanlucasquiavini,9,428,How is your child?,429,"
Xa nu zhinyu?"
rdèèidy gue’rr,sanlucasquiavini,0,429,bother (someone),3430,"
rdeidy guerr"
x:a nu’uh bèe’llùu’ ?,sanlucasquiavini,1,3430,How is your sister? (used when talking to a female),431,"
Xa nu belu?"
x:a nu’uh bzyaàa’nùu’ ?,sanlucasquiavini,2,431,How is your sister? (used when talking to a male),432,"
Xa nu bzyanu?"
xi dibu’j x:tèe’n ndèe’ ?,sanlucasquiavini,3,432,What is this a picture of?,433,"
Xi dibuj xten nde?"
rdàa,sanlucasquiavini,4,433,"can, be able to",3434,"
rda"
àaa’,sanlucasquiavini,5,3434,“Yes.”,435,"
A."
que’ity,sanlucasquiavini,6,435,“No.,436,"
Queity."
rcwàa’yaàa’,sanlucasquiavini,7,436,"act bossy, act mean",3437,"
rcwaya"
"caba’i nèe’ èee, guallàa’ bèe’cwëng ?",sanlucasquiavini,8,3437,"Is this a horse, or a dog?",438,"
Cabai nde e, guala becwëng?"
rcwàa’ts,sanlucasquiavini,9,438,"bury, hide (something)",3439,"
rcwats"
"Beed, ridàa’nèe bèe’cw rèe chiru’ bzùu’bih loh me’es",sanlucasquiavini,0,3439,"Pedro, bring the dog here and put it on the table.",440,"
Bed, ridane becw re chiru bzubi lo mes."
a’s,sanlucasquiavini,1,440,hi,441,"
as"
rcwààa’ah loh,sanlucasquiavini,2,441,"write (something) to (someone), throw (something) to (someone)",3442,"
rcwa lo"
rcwààa’ah gyììe’b,sanlucasquiavini,3,3442,"ring a bell, shoot a gun",3443,"
rcwa gyieb"
bdùùa’,sanlucasquiavini,4,3443,banana,444,"
bdua"
bo’oollz,sanlucasquiavini,5,444,bag,445,"
bolz"
bx:àady,sanlucasquiavini,6,445,chapulin (edible grasshopper),446,"
bxady"
campa’nn,sanlucasquiavini,7,446,bell,447,"
campan"
cuahnn,sanlucasquiavini,8,447,with,448,"
cuan"
cuahnn,sanlucasquiavini,9,448,and,449,"
cuan"
quëhnn,sanlucasquiavini,0,449,and,450,"
quën"
quëhnn,sanlucasquiavini,1,450,with,451,"
quën"
rcanzàa,sanlucasquiavini,2,451,"1. stroll, wander around, walk along 2. get around",3452,"
rcanza"
chah,sanlucasquiavini,3,3452,"a, an; one (used e.g. when counting tortillas)",453,"
cha"
rcaa’ah bùunny,sanlucasquiavini,4,453,get married,3454,"
rca buny"
Dìi’zhsah,sanlucasquiavini,5,3454,Zapotec Language,455,"
Dizhsa"
Dìi’zhtiilly,sanlucasquiavini,6,455,Spanish Language,456,"
Dizhtily"
fo’t,sanlucasquiavini,7,456,picture,457,"
fot"
gùu’ann,sanlucasquiavini,8,457,bull; ox,458,"
guan"
gueht x:tiilly,sanlucasquiavini,9,458,bread,459,"
guet xtily"
rbe’s,sanlucasquiavini,0,459,left,3460,"
rbes"
x:tyoozëhnn lìu’,sanlucasquiavini,0,459,Thank you,2460,"
Xtyozën liu"
Ingle’s,sanlucasquiavini,1,2460,English Language,461,"
Ingles"
rbee’lùuzh,sanlucasquiavini,2,461,stick out his tongue,3462,"
rbeluzh"
x:tyoozëhnn yëbu’uu’,sanlucasquiavini,2,461,Thank you (formal),2462,"
Xtyozën yëbu"
la’py,sanlucasquiavini,3,2462,pencil,463,"
lapy"
Lia Pe’tr,sanlucasquiavini,4,463,Petra,464,"
Lia Petr"
a’s bùunny,sanlucasquiavini,5,464,Hey there!,2465,"
As, buny"
rbee’eh permi’sy loh,sanlucasquiavini,5,464,ask permission from (someone) ,3465,"
rbe permisy lo"
nah,sanlucasquiavini,6,3465,now,466,"
na"
pwee’rt,sanlucasquiavini,7,466,door,467,"
pwert"
rbààa’n,sanlucasquiavini,8,467,steal,3468,"
rban"
yzhàaga’ann,sanlucasquiavini,8,467,Goodbye,2468,"
Yzhagan"
rbi’ihx,sanlucasquiavini,9,2468,ring (of a bell),469,"
rbix"
rnààa’b,sanlucasquiavini,0,469,"1. ask for, order (something) (in a restaurant) 2. send for (a family member)",470,"
rnab"
rnààa’b,sanlucasquiavini,1,470,sends for (a family member),471,"
rnab"
rnnahlààa’z,sanlucasquiavini,2,471,"remember (someone), miss or think about (someone)",472,"
rnalaz"
ra’uh gueht,sanlucasquiavini,3,472,eat,3473,"
rau guet"
za’c wzhih !,sanlucasquiavini,3,472,Good afternoon!,2473,"
Zac wzhi!"
rnyi’ihty,sanlucasquiavini,4,2473,"miss (something), be missing (something), have lost (something), get lost",474,"
rnyity"
raàa’ts,sanlucasquiavini,5,474,1. get ripe (of fruit) 2. get yellow,3475,"
rats"
rnyi’ihty,sanlucasquiavini,6,3475,"miss (something), be missing (something), have lost (something), get lost",476,"
rnyity"
rnyi’ihty,sanlucasquiavini,7,476,"miss (something), be missing (something), have lost (something), get lost",477,"
rnyity"
rsàa’an,sanlucasquiavini,8,477,"1. leave (something) behind 2. miss (a bus, for example)",478,"
rsan "
rsèèi’dy,sanlucasquiavini,9,478,"learn (something), teach (someone) (something), study",479,"
rseidy"
rsèèi’dy,sanlucasquiavini,0,479,"learn (something), teach (someone) (something)",480,"
rseidy"
rtàa’az,sanlucasquiavini,1,480,hits,481,"
rtaz"
rxye’illy,sanlucasquiavini,2,481,open (something),482,"
rxyeily"
ryu’lààa’z,sanlucasquiavini,3,482,likes (a person),483,"
ryulaz"
rzhye’illy,sanlucasquiavini,4,483,get opened,484,"
rzhyeily"
rzhye’illy,sanlucasquiavini,5,484,opens,485,"
rzhyeily"
ràannza’c,sanlucasquiavini,6,485,get along well,3486,"
ranzac"
x:a nu’uh bzyaàa’nùu’ ?,sanlucasquiavini,6,485,How is your brother? (used when talking to a female),2486,"
Xa nu bzyanu?"
ràa’nny,sanlucasquiavini,7,2486,"sit on (something on the ground), lie with his head on (something), put his head down on (something)",3487,"
rany"
x:a nu’uh bzyaàa’nùu’ ?,sanlucasquiavini,7,2486,How is your sister? (used when talking to a male),2487,"
Xa nu bzyanu?"
ràann zèèi’ny,sanlucasquiavini,8,2487,do (someone’s) cargo,3488,"
ran zeiny"
ràann loh,sanlucasquiavini,9,3488,see (something),3489,"
ran lo"
xiëru’ zalloh ra dìi’zh],sanlucasquiavini,0,3489,notes about the vocabulary,490,"
xiëru zalo ra dizh"
x:tèe’,sanlucasquiavini,1,490,of,491,"
xte"
ràaly,sanlucasquiavini,2,491,get born,3492,"
raly"
ràall,sanlucasquiavini,3,3492,"be enough, be sufficient",3493,"
ral"
zhye’et,sanlucasquiavini,4,3493,cat,494,"
zhyet"
baag,sanlucasquiavini,5,494,cow,495,"
bag"
raàa’d,sanlucasquiavini,6,495,receive (something) as a gift,3496,"
rad"
rahcx:ùu,sanlucasquiavini,7,3496,"be sick, get sick",3497,"
racxu"
baar,sanlucasquiavini,8,3497,stick,498,"
bar"
rahcnèegza’,sanlucasquiavini,9,498,also help,3499,"
racnegza"
bu’uhdy gwu’uar,sanlucasquiavini,0,3499,turkey,500,"
budy gwuar"
bu’uhdy ngu’ahll,sanlucasquiavini,1,500,male turkey,501,"
budy ngual"
clarine’t,sanlucasquiavini,2,501,clarinet,502,"
clarinet "
chirmia,sanlucasquiavini,3,502,traditional flute,503,"
chirmia "
èee ,sanlucasquiavini,4,503,"(used at the end of a question that can be answered with a ""yes"" or queity ""no”)",504,"
e"
grabadoor ,sanlucasquiavini,5,504,tape recorder,505,"
grabador"
la’ài’,sanlucasquiavini,6,505,"he, she, it; him, her, it (distal)",506,"
lai "
rahc operaar,sanlucasquiavini,7,506,"get operated on, have an operation",3507,"
rac operar"
Lia Gloory,sanlucasquiavini,8,3507,Gloria,508,"
Lia Glory"
Ma’azh,sanlucasquiavini,9,508,"Tomas, Thomas",509,"
Mazh"
rahc dibertiier,sanlucasquiavini,0,509,have fun,3510,"
rac dibertier"
quë’ity,sanlucasquiavini,1,3510,not,511,"
quëity"
,sanlucasquiavini,2,511,every day,512,"
rata zhi	"
rbàa’an,sanlucasquiavini,3,512,follow a medical diet,513,"
rban"
ra,sanlucasquiavini,4,513,(marks plural nouns),3514,"
ra"
rcwèez,sanlucasquiavini,5,3514,turn off (an appliance),515,"
rcwez"
rcwùa’ll,sanlucasquiavini,6,515,"turn on (a radio, stereo, etc.)",516,"
rcwual"
